temp,dew,humidity,solarradiation,windspeed,cloudcover,visibility,hour,day_of_week,month,conditions_Clear,conditions_Overcast,conditions_Partially cloudy,conditions_Rain,"conditions_Rain, Overcast","conditions_Rain, Partially cloudy",Solar Production (kWh)
64.5,47.0,53.12,624,21.7,100.0,9.9,15,3,2,False,True,False,False,False,False,2.38
63.6,47.2,55.2,227,19.5,90.6,9.9,16,3,2,False,True,False,False,False,False,0.92
61.6,47.9,60.8,48,18.9,90.6,9.9,17,3,2,False,True,False,False,False,False,0.14
58.6,48.7,69.64,23,16.5,98.9,9.6,18,3,2,False,False,False,False,True,False,0.01
58.5,48.0,67.89,0,14.1,98.9,9.7,19,3,2,False,False,False,False,True,False,0.0
53.3,50.9,91.3,0,12.3,100.0,5.6,20,3,2,False,False,False,False,True,False,0.01
52.4,50.8,94.24,0,9.8,100.0,8.3,21,3,2,False,False,False,False,True,False,0.0
52.3,49.9,91.49,0,9.2,100.0,8.3,22,3,2,False,False,False,False,True,False,0.0
52.3,49.9,91.67,0,4.3,100.0,9.9,23,3,2,False,False,False,False,True,False,0.01
53.0,48.2,83.71,0,7.7,100.0,9.9,0,4,3,False,False,False,False,True,False,0.0
53.0,50.0,89.43,0,7.8,100.0,9.8,1,4,3,False,False,False,False,True,False,0.01
52.0,49.9,92.41,0,5.2,100.0,9.7,2,4,3,False,False,False,False,True,False,0.0
51.1,49.9,95.68,0,11.1,90.6,9.6,3,4,3,False,False,False,False,True,False,0.01
53.5,50.9,90.79,0,6.3,100.0,9.9,4,4,3,False,False,False,False,True,False,0.0
51.9,50.8,95.99,0,1.3,100.0,8.1,5,4,3,False,False,False,False,True,False,0.01
51.8,50.8,96.26,0,7.3,100.0,9.9,6,4,3,False,False,False,False,True,False,0.0
51.0,48.7,91.88,4,5.2,100.0,9.9,7,4,3,False,False,False,False,True,False,0.22
51.9,49.9,92.61,35,8.1,95.0,9.9,8,4,3,False,False,False,False,True,False,0.57
53.1,50.9,92.22,89,10.1,100.0,9.9,9,4,3,False,False,False,False,True,False,2.18
55.8,52.6,88.86,262,12.5,90.6,9.9,10,4,3,False,False,False,False,True,False,2.99
57.6,49.6,74.53,412,15.1,85.6,9.9,11,4,3,False,False,True,False,False,False,1.35
58.8,48.6,68.78,261,13.5,100.0,9.9,12,4,3,False,True,False,False,False,False,1.82
57.7,49.7,74.65,262,15.9,100.0,9.9,13,4,3,False,False,False,False,True,False,1.76
60.7,48.5,63.99,276,16.7,56.3,9.9,14,4,3,False,False,True,False,False,False,1.29
59.9,44.8,57.43,183,13.1,90.1,9.9,15,4,3,False,True,False,False,False,False,0.79
58.9,44.8,59.43,106,17.7,94.6,9.9,16,4,3,False,True,False,False,False,False,0.64
60.0,43.3,54.03,54,12.9,90.6,9.9,17,4,3,False,True,False,False,False,False,0.11
57.5,44.2,61.19,0,14.5,98.9,9.7,18,4,3,False,False,False,False,True,False,0.0
54.0,47.6,78.86,0,7.8,100.0,9.9,19,4,3,False,False,False,False,True,False,0.01
53.3,47.5,80.74,0,8.3,100.0,9.9,20,4,3,False,False,False,False,True,False,0.0
53.9,46.0,74.63,0,12.6,89.5,9.9,21,4,3,False,False,True,False,False,False,0.01
52.1,47.6,84.83,0,7.8,94.6,6.7,22,4,3,False,False,False,False,True,False,0.0
52.8,47.6,82.48,0,9.6,100.0,9.3,23,4,3,False,False,False,False,True,False,0.01
50.1,45.2,83.16,0,16.8,99.6,9.3,0,5,3,False,False,False,False,True,False,0.0
51.9,45.3,78.23,0,18.9,100.0,8.1,1,5,3,False,False,False,False,True,False,0.01
49.9,45.9,86.08,0,12.6,100.0,5.6,2,5,3,False,False,False,False,True,False,0.0
48.7,45.8,89.63,0,19.9,98.9,7.0,3,5,3,False,False,False,False,True,False,0.01
47.1,44.7,91.24,0,7.1,98.5,9.9,4,5,3,False,False,False,False,True,False,0.0
45.2,42.2,88.99,0,1.0,56.7,9.9,5,5,3,False,False,True,False,False,False,0.01
42.7,39.8,89.52,0,7.7,44.9,9.9,6,5,3,False,False,False,False,False,True,0.03
40.6,38.2,90.88,6,2.9,3.5,9.9,7,5,3,True,False,False,False,False,False,0.89
43.4,39.4,85.86,95,6.7,92.8,9.9,8,5,3,False,True,False,False,False,False,2.65
46.3,41.8,84.17,382,7.1,83.9,9.9,9,5,3,False,False,False,False,False,True,3.61
49.9,40.8,70.94,177,7.0,8.1,9.9,10,5,3,True,False,False,False,False,False,3.23
54.5,39.9,57.85,247,12.8,37.5,9.9,11,5,3,False,False,True,False,False,False,3.27
55.6,40.1,55.96,394,18.1,37.1,9.9,12,5,3,False,False,True,False,False,False,2.35
55.5,39.8,55.52,508,14.4,90.2,9.9,13,5,3,False,True,False,False,False,False,3.03
54.9,38.0,52.87,423,5.4,83.0,9.9,14,5,3,False,False,True,False,False,False,1.77
54.8,38.7,54.56,211,9.1,90.1,9.9,15,5,3,False,True,False,False,False,False,1.65
53.8,35.1,49.03,164,15.2,100.0,9.8,16,5,3,False,False,False,False,True,False,1.21
52.7,38.3,57.95,37,15.3,100.0,9.8,17,5,3,False,False,False,False,True,False,0.1
50.9,40.9,68.56,14,12.6,93.8,9.9,18,5,3,False,False,False,False,True,False,0.0
49.9,41.1,71.39,0,13.7,100.0,9.9,19,5,3,False,True,False,False,False,False,0.01
49.7,42.2,75.12,0,13.5,97.2,9.9,20,5,3,False,True,False,False,False,False,0.0
49.8,41.3,72.43,0,11.4,98.9,9.9,21,5,3,False,True,False,False,False,False,0.01
48.6,43.9,83.8,0,6.2,99.6,4.6,22,5,3,False,False,False,False,True,False,0.0
47.8,43.9,86.44,0,6.9,98.9,9.9,23,5,3,False,False,False,False,True,False,0.01
43.6,41.3,91.63,0,3.6,97.5,9.9,0,6,3,False,False,False,False,True,False,0.0
41.4,39.2,91.86,0,6.7,12.3,9.9,1,6,3,False,False,False,True,False,False,0.01
44.0,42.1,92.85,0,6.4,100.0,9.7,2,6,3,False,False,False,False,True,False,0.0
42.2,39.8,91.11,0,4.9,89.5,9.8,3,6,3,False,False,False,False,False,True,0.01
43.9,41.0,89.47,0,7.6,99.6,9.9,4,6,3,False,True,False,False,False,False,0.0
43.0,42.0,96.2,0,5.5,97.2,9.9,5,6,3,False,False,False,False,True,False,0.01
42.9,40.8,92.19,0,5.4,80.6,9.9,6,6,3,False,False,True,False,False,False,0.05
42.0,39.9,92.08,5,8.4,27.6,9.9,7,6,3,False,False,True,False,False,False,0.41
45.0,43.0,92.82,89,7.7,90.6,9.9,8,6,3,False,True,False,False,False,False,2.01
48.6,43.8,83.5,139,12.0,89.5,9.9,9,6,3,False,False,False,False,False,True,1.3
50.1,44.1,79.75,188,6.8,98.9,7.3,10,6,3,False,False,False,False,True,False,1.06
51.0,42.2,71.6,224,6.6,98.7,9.8,11,6,3,False,False,False,False,True,False,2.01
53.6,42.6,66.12,357,10.5,100.0,9.9,12,6,3,False,True,False,False,False,False,3.33
54.8,42.0,61.82,538,5.8,90.6,9.9,13,6,3,False,True,False,False,False,False,3.47
55.7,42.0,59.92,355,8.5,95.0,9.9,14,6,3,False,True,False,False,False,False,1.19
54.8,42.1,62.07,177,10.3,100.0,9.9,15,6,3,False,True,False,False,False,False,0.44
54.0,43.6,67.86,210,10.3,100.0,9.9,16,6,3,False,True,False,False,False,False,0.73
53.8,43.9,69.04,98,1.5,100.0,9.8,17,6,3,False,True,False,False,False,False,0.08
52.8,44.5,73.27,0,4.0,100.0,9.6,18,6,3,False,False,False,False,True,False,0.0
50.0,43.9,79.55,0,14.0,97.5,9.9,19,6,3,False,False,False,False,True,False,0.01
48.1,44.1,85.97,0,5.5,89.1,9.9,20,6,3,False,False,False,False,False,True,0.0
47.2,44.0,88.6,0,0.3,10.9,9.9,21,6,3,True,False,False,False,False,False,0.01
45.3,43.1,91.93,0,3.4,11.7,9.9,22,6,3,True,False,False,False,False,False,0.0
47.0,39.6,75.24,0,8.1,98.5,9.9,23,6,3,False,True,False,False,False,False,0.01
44.1,39.9,84.96,0,6.1,46.4,9.9,0,0,3,False,False,True,False,False,False,0.0
43.3,39.8,87.25,0,3.4,12.0,9.9,1,0,3,True,False,False,False,False,False,0.01
40.4,38.3,92.17,0,4.1,3.5,9.9,2,0,3,True,False,False,False,False,False,0.0
39.3,37.5,93.12,0,2.9,3.5,9.8,3,0,3,False,False,False,True,False,False,0.01
39.2,37.5,93.64,0,2.9,80.6,9.9,4,0,3,False,False,True,False,False,False,0.01
42.0,39.0,89.16,0,2.9,90.1,9.9,5,0,3,False,True,False,False,False,False,0.0
42.7,39.8,89.17,0,5.0,88.3,9.9,6,0,3,False,False,True,False,False,False,0.01
42.9,40.9,92.69,4,2.9,95.0,9.8,7,0,3,False,True,False,False,False,False,0.3
45.8,42.2,87.11,67,3.0,94.6,9.9,8,0,3,False,True,False,False,False,False,1.01
47.8,43.0,83.45,160,2.9,88.0,9.9,9,0,3,False,False,True,False,False,False,2.11
51.8,43.8,74.05,144,4.2,89.0,9.9,10,0,3,False,False,True,False,False,False,4.78
55.6,41.9,59.92,200,7.7,83.1,9.9,11,0,3,False,False,True,False,False,False,4.29
56.6,39.9,53.48,704,0.2,95.0,9.9,12,0,3,False,True,False,False,False,False,4.62
56.8,37.9,49.12,495,4.2,92.5,9.9,13,0,3,False,True,False,False,False,False,2.62
58.8,38.1,46.07,349,4.5,99.6,9.9,14,0,3,False,True,False,False,False,False,2.52
58.7,38.9,47.65,379,4.7,90.6,9.9,15,0,3,False,True,False,False,False,False,1.61
58.8,38.9,47.5,293,4.7,80.8,9.9,16,0,3,False,False,True,False,False,False,1.04
57.7,38.1,47.93,65,3.6,49.1,9.9,17,0,3,False,False,True,False,False,False,0.21
55.8,37.4,50.07,2,0.7,5.0,9.9,18,0,3,True,False,False,False,False,False,0.0
52.9,37.4,55.32,0,0.5,1.0,9.9,19,0,3,True,False,False,False,False,False,0.01
51.1,40.9,68.1,0,3.2,0.0,9.9,20,0,3,True,False,False,False,False,False,0.0
51.0,41.1,68.6,0,3.2,0.0,9.9,21,0,3,True,False,False,False,False,False,0.01
47.9,42.2,80.44,0,0.1,0.0,9.9,22,0,3,True,False,False,False,False,False,0.0
47.8,42.0,80.32,0,0.0,0.0,9.9,23,0,3,True,False,False,False,False,False,0.01
46.1,41.1,82.72,0,2.9,3.1,9.9,0,1,3,True,False,False,False,False,False,0.0
46.6,42.0,84.07,0,5.6,3.5,9.9,1,1,3,True,False,False,False,False,False,0.0
45.6,41.0,83.66,0,5.7,0.0,9.9,2,1,3,True,False,False,False,False,False,0.01
43.7,39.8,86.21,0,4.6,0.0,9.9,3,1,3,True,False,False,False,False,False,0.0
43.5,39.7,86.32,0,3.8,0.0,9.9,4,1,3,True,False,False,False,False,False,0.01
43.5,39.7,86.21,0,7.9,0.0,9.9,5,1,3,True,False,False,False,False,False,0.0
43.8,40.9,89.19,0,7.8,3.5,9.9,6,1,3,True,False,False,False,False,False,0.05
44.7,40.9,86.5,8,7.7,3.5,9.9,7,1,3,True,False,False,False,False,False,0.4
47.5,43.0,84.19,117,8.5,80.6,9.9,8,1,3,False,False,True,False,False,False,1.7
51.0,43.9,76.59,151,9.9,98.9,9.9,9,1,3,False,True,False,False,False,False,2.56
55.6,44.6,66.48,329,13.9,98.9,9.9,10,1,3,False,True,False,False,False,False,2.98
57.6,43.9,60.14,380,15.0,90.1,9.9,11,1,3,False,True,False,False,False,False,3.27
60.7,43.9,53.92,372,15.3,3.5,9.9,12,1,3,True,False,False,False,False,False,3.98
62.5,44.7,52.23,751,16.2,27.6,9.9,13,1,3,False,False,True,False,False,False,3.06
62.5,43.9,50.41,421,15.2,4.5,9.9,14,1,3,True,False,False,False,False,False,1.99
62.6,45.8,54.05,275,10.8,49.1,9.9,15,1,3,False,False,True,False,False,False,1.82
62.7,46.0,54.32,270,9.9,3.1,9.9,16,1,3,True,False,False,False,False,False,0.99
61.7,46.0,56.34,226,8.9,83.0,9.9,17,1,3,False,False,True,False,False,False,0.1
60.1,46.7,61.39,2,8.6,85.2,9.9,18,1,3,False,False,True,False,False,False,0.01
56.1,46.2,69.27,0,6.2,3.1,9.9,19,1,3,True,False,False,False,False,False,0.0
54.1,46.1,74.31,0,5.2,1.8,9.9,20,1,3,True,False,False,False,False,False,0.0
50.3,45.1,82.23,0,4.2,5.9,9.9,21,1,3,True,False,False,False,False,False,0.01
51.6,46.0,81.35,0,0.6,77.1,9.9,22,1,3,False,False,True,False,False,False,0.0
51.8,46.0,80.59,0,3.1,96.5,9.9,23,1,3,False,True,False,False,False,False,0.01
49.8,46.1,87.26,0,3.4,56.7,9.9,0,2,3,False,False,True,False,False,False,0.0
49.9,46.0,86.46,0,3.2,99.6,9.9,1,2,3,False,True,False,False,False,False,0.01
47.9,45.0,89.47,0,0.6,55.2,9.9,2,2,3,False,False,True,False,False,False,0.0
47.8,44.9,89.36,0,4.4,47.0,9.9,3,2,3,False,False,True,False,False,False,0.01
48.5,44.8,86.75,0,0.3,90.1,9.9,4,2,3,False,True,False,False,False,False,0.0
48.6,45.8,89.88,0,0.0,87.7,9.9,5,2,3,False,False,True,False,False,False,0.01
47.8,44.7,89.02,0,0.5,95.0,9.9,6,2,3,False,True,False,False,False,False,0.01
47.6,44.0,87.09,22,3.2,46.4,9.9,7,2,3,False,False,True,False,False,False,0.22
49.8,44.1,80.53,88,3.4,3.1,9.9,8,2,3,True,False,False,False,False,False,0.77
51.2,44.9,79.15,138,4.6,0.0,9.9,9,2,3,True,False,False,False,False,False,1.29
53.9,45.2,72.51,197,0.6,4.5,9.9,10,2,3,True,False,False,False,False,False,2.47
56.0,47.2,72.05,284,0.3,3.7,9.9,11,2,3,True,False,False,False,False,False,3.39
59.1,47.1,64.42,344,0.5,4.6,9.9,12,2,3,True,False,False,False,False,False,3.76
60.9,46.7,59.41,431,0.2,5.0,9.9,13,2,3,True,False,False,False,False,False,3.81
63.6,45.1,50.99,495,3.1,3.5,9.8,14,2,3,False,False,False,True,False,False,3.58
64.3,44.9,49.34,108,4.6,3.5,9.9,15,2,3,False,False,False,True,False,False,1.68
63.5,46.8,54.55,338,8.0,3.5,9.8,16,2,3,False,False,False,True,False,False,1.05
60.8,50.6,69.16,227,13.4,90.1,5.6,17,2,3,False,False,False,False,True,False,0.36
55.3,48.7,78.56,109,13.1,45.0,9.9,18,2,3,False,False,False,False,False,True,0.01
53.9,48.5,81.91,0,8.1,1.0,9.9,19,2,3,True,False,False,False,False,False,0.01
51.3,47.7,87.47,0,5.1,1.8,9.9,20,2,3,True,False,False,False,False,False,0.0
51.0,47.6,88.2,0,9.7,0.0,9.9,21,2,3,True,False,False,False,False,False,0.01
50.9,46.7,85.46,0,7.9,0.0,9.7,22,2,3,True,False,False,False,False,False,0.0
49.9,46.8,89.0,0,10.6,3.5,9.9,23,2,3,True,False,False,False,False,False,0.0
50.0,46.9,88.87,0,11.8,3.5,9.9,0,3,3,True,False,False,False,False,False,0.01
49.8,46.8,89.25,0,8.6,3.5,9.9,1,3,3,True,False,False,False,False,False,0.0
47.8,46.0,93.2,0,6.5,27.6,9.9,2,3,3,False,False,True,False,False,False,0.01
48.7,46.0,90.53,0,8.4,27.6,9.9,3,3,3,False,False,True,False,False,False,0.0
46.3,44.2,92.3,0,6.2,3.5,9.9,4,3,3,True,False,False,False,False,False,0.01
46.9,44.9,92.62,0,6.2,27.6,9.8,5,3,3,False,False,True,False,False,False,0.0
46.0,44.0,92.7,0,6.2,49.5,9.8,6,3,3,False,False,True,False,False,False,0.03
48.4,46.7,94.09,39,5.3,100.0,9.5,7,3,3,False,True,False,False,False,False,0.69
50.9,47.7,88.83,78,7.4,90.6,9.9,8,3,3,False,True,False,False,False,False,1.83
54.6,47.8,77.92,192,6.7,56.7,9.9,9,3,3,False,False,True,False,False,False,2.84
56.4,46.2,68.56,385,7.7,56.7,9.9,10,3,3,False,False,True,False,False,False,3.49
55.8,46.2,69.9,325,10.2,94.8,9.9,11,3,3,False,True,False,False,False,False,4.18
60.5,44.2,55.02,221,10.1,55.2,9.9,12,3,3,False,False,True,False,False,False,4.25
62.2,42.8,48.98,688,13.1,8.5,9.9,13,3,3,True,False,False,False,False,False,4.59
63.6,42.4,45.85,601,15.4,3.7,9.9,14,3,3,True,False,False,False,False,False,3.95
64.6,40.2,40.81,475,15.7,3.1,9.9,15,3,3,True,False,False,False,False,False,2.56
64.6,39.3,39.41,305,12.8,1.8,9.9,16,3,3,True,False,False,False,False,False,0.99
63.6,39.1,40.42,44,12.7,1.0,9.9,17,3,3,True,False,False,False,False,False,0.13
59.7,39.9,47.74,2,8.5,0.0,9.9,18,3,3,True,False,False,False,False,False,0.0
55.7,45.8,69.18,0,8.9,0.0,9.9,19,3,3,True,False,False,False,False,False,0.01
55.0,44.8,68.44,0,11.3,0.0,9.9,20,3,3,True,False,False,False,False,False,0.0
52.1,44.8,76.0,0,7.6,0.0,9.9,21,3,3,True,False,False,False,False,False,0.01
50.1,43.8,79.07,0,8.2,0.0,9.9,22,3,3,True,False,False,False,False,False,0.0
47.5,42.9,84.13,0,7.1,0.0,9.9,23,3,3,True,False,False,False,False,False,0.01
47.3,41.9,81.17,0,6.3,0.0,9.9,0,4,3,True,False,False,False,False,False,0.0
46.4,39.6,77.09,0,5.9,0.0,9.9,1,4,3,True,False,False,False,False,False,0.01
46.9,39.5,75.31,0,6.8,0.0,9.9,2,4,3,True,False,False,False,False,False,0.0
44.5,38.1,78.05,0,7.5,0.0,9.9,3,4,3,True,False,False,False,False,False,0.01
43.0,38.1,82.59,0,5.5,0.0,9.9,4,4,3,True,False,False,False,False,False,0.0
42.3,37.9,84.21,0,5.4,0.0,9.9,5,4,3,True,False,False,False,False,False,0.01
41.1,37.0,85.42,0,5.6,0.0,9.9,6,4,3,True,False,False,False,False,False,0.12
42.2,37.1,81.92,15,5.7,0.0,9.9,7,4,3,True,False,False,False,False,False,1.71
48.5,38.9,69.11,128,3.4,0.0,9.9,8,4,3,True,False,False,False,False,False,3.42
52.0,39.1,61.5,389,3.4,0.0,9.9,9,4,3,True,False,False,False,False,False,4.51
54.1,40.8,60.65,447,0.0,0.0,9.9,10,4,3,True,False,False,False,False,False,5.14
57.9,41.8,55.07,566,0.4,0.0,9.9,11,4,3,True,False,False,False,False,False,5.31
60.9,41.2,48.22,640,5.6,0.0,9.9,12,4,3,True,False,False,False,False,False,5.21
63.9,42.5,45.61,732,5.5,0.0,9.9,13,4,3,True,False,False,False,False,False,4.86
64.9,42.4,43.83,656,3.1,0.0,9.9,14,4,3,True,False,False,False,False,False,3.89
65.8,42.0,41.92,535,3.4,0.0,9.9,15,4,3,True,False,False,False,False,False,2.54
66.6,40.1,37.8,401,4.7,0.0,9.9,16,4,3,True,False,False,False,False,False,1.0
65.8,39.9,38.58,51,0.5,0.0,9.9,17,4,3,True,False,False,False,False,False,0.16
62.1,42.1,47.88,66,3.4,0.0,9.9,18,4,3,True,False,False,False,False,False,0.0
58.7,41.1,51.99,1,0.2,0.0,9.9,19,4,3,True,False,False,False,False,False,0.01
53.1,42.4,67.16,0,3.2,0.0,9.6,20,4,3,True,False,False,False,False,False,0.0
51.7,42.5,70.62,0,5.5,0.0,9.8,21,4,3,True,False,False,False,False,False,0.01
50.1,42.4,74.67,0,0.0,0.0,9.9,22,4,3,True,False,False,False,False,False,0.0
48.7,43.2,81.26,0,4.8,0.0,9.8,23,4,3,True,False,False,False,False,False,0.01
47.0,42.4,84.0,0,0.9,0.0,9.6,0,5,3,True,False,False,False,False,False,0.0
47.8,43.2,84.26,0,4.1,1.0,9.6,1,5,3,True,False,False,False,False,False,0.01
47.0,43.2,86.46,0,4.1,0.0,9.9,2,5,3,True,False,False,False,False,False,0.0
45.9,42.9,89.09,0,3.2,0.0,9.9,3,5,3,True,False,False,False,False,False,0.01
45.6,42.8,89.9,0,5.9,0.0,9.1,4,5,3,True,False,False,False,False,False,0.0
43.0,41.0,92.57,0,0.0,3.5,9.3,5,5,3,True,False,False,False,False,False,0.01
46.0,43.9,92.37,0,0.9,3.1,8.9,6,5,3,True,False,False,False,False,False,0.08
45.0,43.0,92.66,14,5.6,0.0,9.9,7,5,3,True,False,False,False,False,False,1.6
48.9,44.9,85.98,290,5.4,0.0,9.9,8,5,3,True,False,False,False,False,False,3.33
54.9,46.9,74.16,234,4.8,0.0,9.9,9,5,3,True,False,False,False,False,False,2.69
56.7,45.1,65.03,229,4.9,0.0,9.9,10,5,3,True,False,False,False,False,False,3.04
58.8,46.7,64.12,388,7.1,43.3,9.9,11,5,3,False,False,True,False,False,False,3.75
60.1,45.0,57.42,520,5.7,1.8,9.9,12,5,3,True,False,False,False,False,False,4.4
61.9,45.1,53.96,589,0.0,0.0,9.9,13,5,3,True,False,False,False,False,False,3.9
62.8,45.1,52.4,548,0.6,1.0,9.9,14,5,3,True,False,False,False,False,False,2.7
64.7,46.2,51.09,373,1.2,1.0,9.9,15,5,3,True,False,False,False,False,False,1.78
64.6,45.1,49.19,320,1.0,1.8,9.9,16,5,3,True,False,False,False,False,False,1.01
63.8,44.2,48.97,46,4.9,0.0,9.9,17,5,3,True,False,False,False,False,False,0.12
59.0,46.0,62.13,3,6.0,0.0,9.9,18,5,3,True,False,False,False,False,False,0.01
57.5,46.0,65.45,1,3.7,0.0,9.9,19,5,3,True,False,False,False,False,False,0.0
55.9,47.6,73.74,0,9.0,43.3,9.9,20,5,3,False,False,True,False,False,False,0.0
52.1,47.6,84.48,0,4.6,3.1,9.9,21,5,3,True,False,False,False,False,False,0.01
51.9,46.9,82.87,0,5.7,3.5,9.9,22,5,3,True,False,False,False,False,False,0.0
50.2,47.1,88.82,0,4.3,3.5,9.9,23,5,3,True,False,False,False,False,False,0.01
49.1,47.0,92.35,0,5.7,3.5,9.9,0,6,3,True,False,False,False,False,False,0.0
48.9,46.1,89.97,0,3.7,3.5,9.9,1,6,3,True,False,False,False,False,False,0.01
48.2,46.1,92.63,0,0.6,3.5,9.9,3,6,3,True,False,False,False,False,False,0.0
47.3,45.0,91.62,0,3.6,3.5,9.9,4,6,3,True,False,False,False,False,False,0.01
47.2,45.0,91.76,0,0.5,3.5,9.9,5,6,3,True,False,False,False,False,False,0.0
47.0,44.8,91.96,0,3.4,3.5,9.9,6,6,3,True,False,False,False,False,False,0.01
46.4,44.0,91.28,0,0.1,3.5,9.9,7,6,3,True,False,False,False,False,False,0.02
44.5,42.5,92.43,28,0.1,27.2,9.9,8,6,3,False,False,True,False,False,False,0.58
48.8,46.0,90.12,97,0.0,27.2,9.9,9,6,3,False,False,True,False,False,False,1.53
52.1,46.0,79.76,186,0.6,44.2,9.9,10,6,3,False,False,True,False,False,False,3.73
56.7,47.0,69.88,142,3.9,27.2,9.9,11,6,3,False,False,True,False,False,False,4.57
58.8,47.0,65.05,146,6.7,65.4,9.9,12,6,3,False,False,True,False,False,False,4.32
60.8,46.0,58.26,620,3.2,78.1,9.9,13,6,3,False,False,True,False,False,False,4.76
62.7,44.2,50.79,849,0.8,25.0,9.9,14,6,3,False,False,True,False,False,False,4.97
65.4,43.9,45.67,612,3.2,24.1,9.9,15,6,3,False,False,True,False,False,False,3.18
65.7,41.2,40.84,140,8.8,1.8,9.9,16,6,3,True,False,False,False,False,False,1.41
62.9,40.7,44.15,123,9.9,3.1,9.9,17,6,3,True,False,False,False,False,False,0.6
61.8,38.4,41.78,49,5.3,3.1,9.9,18,6,3,True,False,False,False,False,False,0.17
59.7,39.5,47.15,2,1.1,25.0,9.9,19,6,3,False,False,True,False,False,False,0.01
58.7,36.7,43.73,0,3.1,87.5,9.9,20,6,3,False,False,True,False,False,False,0.0
56.6,42.0,58.04,0,6.2,80.3,9.9,21,6,3,False,False,True,False,False,False,0.01
55.7,40.3,55.98,0,11.6,44.2,9.9,22,6,3,False,False,True,False,False,False,0.0
53.8,40.1,59.6,0,5.8,78.9,9.9,23,6,3,False,False,True,False,False,False,0.01
53.1,40.1,61.25,0,4.6,12.0,9.9,0,0,3,True,False,False,False,False,False,0.0
52.0,42.1,68.92,0,3.4,30.3,9.9,1,0,3,False,False,True,False,False,False,0.01
51.8,43.7,73.77,0,4.2,90.1,9.9,2,0,3,False,True,False,False,False,False,0.01
50.6,44.5,79.34,0,0.7,90.1,9.9,3,0,3,False,True,False,False,False,False,0.0
51.4,43.8,75.2,0,4.2,90.1,9.9,4,0,3,False,True,False,False,False,False,0.01
49.5,44.7,83.64,0,2.9,95.0,9.9,5,0,3,False,True,False,False,False,False,0.0
49.7,45.8,86.49,0,0.0,100.0,9.9,6,0,3,False,True,False,False,False,False,0.01
49.5,45.7,86.77,0,0.0,95.0,9.6,7,0,3,False,True,False,False,False,False,0.02
50.4,46.6,86.56,29,4.2,100.0,9.8,8,0,3,False,True,False,False,False,False,0.4
52.4,45.9,78.43,128,3.4,100.0,9.7,9,0,3,False,True,False,False,False,False,1.65
55.5,46.7,72.22,233,4.3,100.0,9.9,10,0,3,False,True,False,False,False,False,3.02
56.7,46.6,68.89,159,4.3,99.3,9.9,11,0,3,False,True,False,False,False,False,4.3
60.0,45.9,59.64,199,4.8,88.8,9.9,12,0,3,False,False,True,False,False,False,5.4
61.1,47.6,61.25,731,2.9,43.3,9.9,13,0,3,False,False,True,False,False,False,3.86
61.9,47.5,59.17,86,5.5,84.5,9.9,14,0,3,False,False,True,False,False,False,3.4
62.9,47.5,57.17,111,5.3,94.6,9.9,15,0,3,False,True,False,False,False,False,1.43
62.8,44.1,50.47,181,11.0,83.1,9.9,16,0,3,False,False,True,False,False,False,1.25
61.9,43.4,50.67,122,11.9,91.5,9.9,17,0,3,False,True,False,False,False,False,0.43
60.7,43.9,53.97,28,8.7,88.3,9.9,18,0,3,False,False,True,False,False,False,0.1
58.7,39.4,48.64,2,11.2,92.8,9.9,19,0,3,False,True,False,False,False,False,0.0
56.8,42.3,58.19,0,7.6,100.0,9.9,20,0,3,False,True,False,False,False,False,0.0
55.9,42.9,61.69,0,10.5,100.0,9.9,21,0,3,False,True,False,False,False,False,0.01
55.0,42.9,63.66,0,6.3,100.0,9.9,22,0,3,False,True,False,False,False,False,0.01
53.9,42.9,66.36,0,6.5,100.0,9.9,23,0,3,False,True,False,False,False,False,0.0
53.0,42.9,68.42,0,4.6,100.0,9.9,0,1,3,False,True,False,False,False,False,0.01
53.8,43.9,69.14,0,3.6,100.0,9.9,1,1,3,False,True,False,False,False,False,0.0
52.1,46.6,81.37,0,4.7,100.0,9.9,2,1,3,False,False,False,False,True,False,0.01
52.0,46.7,81.84,0,0.8,100.0,9.9,3,1,3,False,True,False,False,False,False,0.0
51.9,47.7,85.34,0,0.6,100.0,9.9,4,1,3,False,False,False,False,True,False,0.01
51.1,47.7,88.32,0,2.9,100.0,9.9,5,1,3,False,False,False,False,True,False,0.0
51.0,48.7,91.79,0,5.2,100.0,8.3,6,1,3,False,False,False,False,True,False,0.01
49.9,47.8,92.51,0,5.6,100.0,7.2,7,1,3,False,False,False,False,True,False,0.01
49.9,47.0,89.84,20,7.6,100.0,8.5,8,1,3,False,False,False,False,True,False,0.19
50.9,47.9,89.4,95,8.0,100.0,9.8,9,1,3,False,False,False,False,True,False,1.36
52.9,48.8,86.14,209,10.9,100.0,9.6,10,1,3,False,False,False,False,True,False,3.12
55.0,50.2,83.59,206,11.9,98.9,6.7,11,1,3,False,True,False,False,False,False,2.34
57.0,50.8,79.98,160,7.1,98.5,9.9,12,1,3,False,True,False,False,False,False,1.68
58.9,51.1,75.29,685,5.3,95.4,9.9,13,1,3,False,True,False,False,False,False,2.16
60.1,50.7,71.26,311,3.4,90.2,9.9,14,1,3,False,True,False,False,False,False,2.81
61.3,49.1,64.23,277,5.2,90.2,9.6,15,1,3,False,True,False,False,False,False,3.02
60.9,46.8,59.58,115,8.8,98.2,9.9,16,1,3,False,True,False,False,False,False,2.03
